Id,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7
5777,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Kochwein,,,
5800,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Kuchen- & Pastetenfüllungen,,,
7127,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Lebensmittelfarben,,,
5770,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Maissirup,,,
5771,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Maisstärke,,,
5767,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Marshmallows,,,
2775,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Mehl,,,
5766,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Melasse,,,
5773,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Paniermehl,,,
6754,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,"Raspeln, Flocken & Tröpfchen",,,
2126,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Speiseöle,,,
6774,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Stärkemehl & Paniermischungen,,,
7354,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Starterkulturen,,,
499707,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Tapiokaperlen,,,
5755,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Teig,Brot- & Gebäckteig,,
5753,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Teig,Pastetenteig,,
5756,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Teig,Plätzchen- & Brownieteig,,
5752,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Teig,,,
6922,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Tomatenmark,,,
499986,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Zitronen- und Limettensaft,,,
503734,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Zucker & Süßstoffe,,,
5769,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Zuckerguss & Glasur,,,
5105,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,Zuckerwatte,,,
2660,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Koch- & Backzutaten,,,,
5827,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Butter & Margarine,,,
1855,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Hüttenkäse,,,
1954,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Joghurt,,,
429,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Käse,,,
4418,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Kaffeeweißer,,,
5786,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Sahne,,,
5787,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Sauerrahm,,,
6821,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,Schlagsahne,,,
428,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Milchprodukte,,,,
433,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Nüsse & Samen,,,,
5797,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Dosenbohnen,,,
6716,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Arakachas,,
6570,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Artischocken,,
6613,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Auberginen,,
6610,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Choi Sum,
6637,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Gartensalat,
6629,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Grünkohl,
6597,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Mangold,
6584,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Pak Choi,
6581,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Rübenblätter,
6569,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Rauke,
5792,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Salatmischungen,
6695,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Spinat,
6656,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Wasserspinat,
6717,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Wegwarte,
6706,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,Yu Choy,
6622,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blattgemüse,,
6600,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Blumenkohl,,
6577,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Bohnen,,
6587,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Borretsch,,
6591,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Brokkoli,,
6617,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Chinesischer Brokkoli,,
6669,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Erbsen,,
6615,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Farnspitzen,,
6816,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Fenchelknollen,,
499905,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Gemüsemischungen,,
6618,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Gobo-Wurzel,,
6608,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Gurken,,
6619,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Ingwer,,
505354,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Kürbisse,,
6808,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Kaktusblätter,,
6586,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Kartoffeln,,
6620,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Knoblauch,,
6592,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Kohl,,
6628,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Kohlrabi,,
6644,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Lotoswurzel,,
6595,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Möhren,,
6609,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Mais,,
6705,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Maniok,,
6657,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Okra,,
6668,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Paprikaschoten,,
6663,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Pastinaken,,
6664,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Petersilienwurzeln,,
6653,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Pilze,,
6627,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Porree,,
6580,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Rüben,,
6682,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Radieschen,,
6631,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Rettich,,
6681,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Rhabarber,,
6590,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Rosenkohl,,
6616,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Rutenkohl,,
6585,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Süßkartoffeln,,
6818,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Schalotten,,
6599,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Sellerie,,
6598,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Sellerieknollen,,
6596,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Spanische Artischocken,,
6568,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Spargel,,
503761,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Sprossen,,
505329,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Steckrüben & Kohlrüben,,
6692,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Tamarillos,,
6643,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Tannias,,
6704,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Tarowurzeln,,
6703,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Tomaten,,
6693,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Topinambur,,
6701,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Wasserkastanien,,
6700,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Wasserkresse,,
7193,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Weizengras,,
6630,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Yambohnen,,
8515,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Yams,,
6694,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Zuckerrohr,,
6655,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,Zwiebeln,,
5793,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Gemüse,,,
6566,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Äpfel,,
6670,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Ananas,,
6571,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Atemoyas,,
6572,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Avocados,,
6574,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Bananen,,
6582,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Beeren,,
6573,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Berg-Papayas,,
6665,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Birnen,,
6614,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Brasilianische Guaven,,
6688,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Breiäpfel,,
6589,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Brotfrucht,,
6602,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Cherimoyas,,
6812,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Datteln,,
6810,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Feigen,,
6673,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Granatäpfel,,
6647,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Große Sapoten,,
6625,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Guaven,,
6624,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Homli-Früchte,,
6593,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Kaktusfeigen,,
6633,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Kiwis,,
6809,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Kokosnüsse,,
6640,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Longan,,
6639,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Loquats,,
6638,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Lychees,,
6813,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Madrono-Früchte,,
6645,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Mangostanfrüchte,,
6649,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Melonen,,
499906,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Obstmischungen,,
6661,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Papayas,,
6667,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Passionsfrüchte,,
6672,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Persimonen,,
6671,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Physalis,,
6676,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Pitahayas,,
6679,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Quitten,,
6678,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Rambutans,,
6687,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Sapoten,,
6691,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Stachelannonen,,
6567,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,Aprikosen,
6601,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,Kirschen,
6646,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,Mangos,
505301,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,Pfirsiche & Nektarinen,
6674,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,Pflaumen,
6675,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,Plumcots,
503760,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Steinfrüchte,,
6594,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Sternfrüchte,,
6698,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Tamarinden,,
6626,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Trauben,,
6814,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zimtäpfel,,
6621,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Grapefruits,
6632,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Kumquats,
6641,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Limequats,
6642,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Limetten,
6658,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Orangen,
6697,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Tangelos,
6636,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,Zitronen,
503759,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,Zitrusfrüchte,,
5795,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Frisches & Tiefgefrorenes Obst,,,
5794,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Fruchtsoßen,,,
5798,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Gemüsekonserven,,,
5796,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Getrocknete Bohnen,,,
1755,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Getrocknete Früchte,,,
5799,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Obstkonserven,,,
7387,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,Trockengemüse,,,
430,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Obst & Gemüse,,,,
434,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Pasta & Nudeln,,,,
4748,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Süßigkeiten & Schokolade,,,,
6219,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Schokofrüchte,,,,
2423,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Suppen & Brühen,,,,
6873,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tiefkühl-Desserts & -Neuheiten,Eissnacks,,,
499991,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tiefkühl-Desserts & -Neuheiten,Speiseeis und gefrorener Joghurt,,,
5789,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tiefkühl-Desserts & -Neuheiten,Stieleis,,,
5788,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tiefkühl-Desserts & -Neuheiten,,,,
6843,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tofu- & Soja-Produkte,Fleischalternativen,,,
6839,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tofu- & Soja-Produkte,Käsealternativen,,,
5808,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tofu- & Soja-Produkte,Seitan,,,
5810,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tofu- & Soja-Produkte,Tempeh,,,
5809,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tofu- & Soja-Produkte,Tofu,,,
5807,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Tofu- & Soja-Produkte,,,,
3446,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Brezeln,,,
2392,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Chips,,,
5746,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,CroÃ»tons,,,
6785,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Dessertküchlein,,,
5744,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Fruchtsnacks,,,
5747,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Getreide- & Müsliriegel,,,
7159,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Grissini,,,
6192,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Käse-Flips,,,
1445,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Kräcker,,,
1534,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Popcorn,,,
5743,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Pudding & Gelatine-Snacks,,,
7327,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Reiskuchen,,,
2432,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Reiswaffeln,,,
6847,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Salatgarnituren,,,
6194,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Schweineschwarten,,,
7427,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Sesamsticks,,,
5745,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Studentenfutter,,,
3284,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,Trockenfleisch,,,
423,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Vorspeisen & Snacks,,,,
1529,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzen & Verfeinern,Kräuter & Gewürze,,,
4610,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzen & Verfeinern,Mononatriumglutamat,,,
6199,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzen & Verfeinern,Pfeffer,,,
4611,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzen & Verfeinern,Salz,,,
4608,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzen & Verfeinern,,,,
5762,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Bratensoße,,,
4614,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Chilisauce,,,
6772,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Cocktailsaucen,,,
6905,"Nahrungsmittel, Getränke & Tabak",Lebensmittel,Würzmittel & Saucen,Currysauce,,,
